id;accountid;btag;catid;einstand;ertrag;haltedauer;kurs;menge;paketid;wpid;zinszahl
21858;27;2009-03-10;2200;-55000;0;;250;-500000000;21848;140;0
21873;27;2009-05-21;2001;1586250;0;;423;3750000000;;134;
21875;27;2009-05-21;2001;510000;0;;408;1250000000;;134;
21877;27;2009-05-29;2050;-634500;0;8;426;-1500000000;;134;
21879;27;2009-05-29;2200;-634500;0;;426;-1500000000;21873;134;3
21883;27;2009-06-26;2050;-1461750;0;36;500;-3500000000;;134;
21885;27;2009-06-26;2200;-951750;0;;500;-2250000000;21873;134;623
21886;27;2009-06-26;2200;-510000;0;;500;-1250000000;21875;134;414
21887;27;2009-07-03;2001;391920;0;;4899;80000000;;1312;
21889;27;2009-07-03;2001;494600;0;;4946;100000000;;1312;
21891;27;2009-07-03;2001;535430;0;;15298;35000000;;1306;
21893;27;2009-07-03;2001;538895;0;;15397;35000000;;1306;
21895;27;2009-07-23;2050;-886520;0;20;5510;-180000000;;1312;
21897;27;2009-07-23;2200;-391920;0;;5510;-80000000;21887;1312;97
21898;27;2009-07-23;2200;-494600;0;;5510;-100000000;21889;1312;112
21900;27;2009-07-23;2050;-2163708;0;79;14870;-147000000;;1306;
21902;27;2009-07-23;2200;-1089383;0;;14870;-77000000;21773;1306;1181
21903;27;2009-07-23;2201;-535430;0;;14870;-35000000;21891;1306;-29
21904;27;2009-07-23;2201;-538895;0;;14870;-35000000;21893;1306;-36
21906;27;2009-07-27;2001;1521360;0;;6339;240000000;;1008;
21908;27;2009-07-27;2001;2001000;0;;3450;580000000;;19;
21910;27;2009-09-09;2001;478800;0;;399;1200000000;;134;
21912;27;2009-09-09;2001;501250;0;;401;1250000000;;134;
21914;27;2009-09-09;2001;500000;0;;400;1250000000;;134;
21916;27;2009-09-09;2001;976360;0;;4438;220000000;;18;
21918;27;2009-10-29;2050;-498850;0;50;419;-1250000000;;134;
21920;27;2009-10-29;2200;-478800;0;;419;-1200000000;21910;134;120
21921;27;2009-10-29;2200;-20050;0;;419;-50000000;21912;134;4
21923;27;2009-11-03;2050;-481200;0;55;399;-1200000000;;134;
21925;27;2009-11-03;2201;-481200;0;;399;-1200000000;21912;134;-13
21926;27;2009-11-04;2001;520704;0;;414;1250000000;;134;
21929;27;2009-11-04;2050;-500000;0;56;395;-1250000000;;134;
21931;27;2009-11-04;2201;-500000;0;;395;-1250000000;21914;134;-35
21933;27;2009-11-06;2001;467856;0;;444;1050000000;;134;
21936;27;2009-11-06;2001;498733;0;;355;1400000000;;134;
21939;27;2009-11-10;2050;-781875;0;347;721;-1125000000;;177;
21941;27;2009-11-10;2200;-781875;0;;721;-1125000000;21756;177;1014
21942;27;2009-11-11;2050;-520704;0;7;473;-1250000000;;134;
21944;27;2009-11-11;2200;-520704;0;;473;-1250000000;21926;134;51
21946;27;2009-11-11;2050;-467856;0;5;486;-1050000000;;134;
21948;27;2009-11-11;2200;-467856;0;;486;-1050000000;21933;134;22
21949;27;2009-11-11;2050;-498733;0;5;449;-1400000000;;134;
21951;27;2009-11-11;2200;-498733;0;;449;-1400000000;21936;134;65
21954;27;2009-11-11;2001;493200;0;;411;1200000000;;134;
21956;27;2009-11-11;2001;503750;0;;403;1250000000;;134;
21958;27;2009-11-11;2001;506250;0;;405;1250000000;;134;
21960;27;2009-12-18;2001;174000;0;;87;2000000000;;134;
21962;27;2009-12-22;2050;-506250;0;41;500;-1250000000;;134;
21963;27;2009-12-22;2200;-506250;0;;500;-1250000000;21958;134;486
21965;27;2009-12-22;2050;-174000;0;4;190;-2000000000;;134;
21967;27;2009-12-22;2200;-174000;0;;190;-2000000000;21960;134;82
21969;27;2009-12-23;2050;-503750;0;42;500;-1250000000;;134;
21971;27;2009-12-23;2200;-503750;0;;500;-1250000000;21956;134;509
21972;27;2009-12-23;2050;-493200;0;42;500;-1200000000;;134;
21974;27;2009-12-23;2200;-493200;0;;500;-1200000000;21954;134;448
21975;27;2009-12-23;2001;236000;0;;118;2000000000;;134;
21977;27;2009-12-23;2050;-2183929;0;350;6546;-390000000;;1307;
21978;27;2009-12-23;2200;-2183929;0;;6546;-390000000;21776;1307;13185
21980;27;2009-12-31;2050;-236000;0;8;0;-2000000000;;134;
21981;27;2009-12-31;2201;-236000;0;;0;-2000000000;21975;134;-188
21982;27;2010-01-07;2001;189000;0;;63;3000000000;;134;
21984;27;2010-01-07;2050;-189000;0;0;103;-3000000000;;134;
21986;27;2010-01-07;2200;-189000;0;;103;-3000000000;21982;134;0
21988;27;2010-01-12;2001;60990;0;;60;1000000000;;134;
21991;27;2010-01-12;2001;41990;0;;41;1000000000;;134;
21994;27;2010-01-15;2050;-60990;0;3;0;-1000000000;;134;
21995;27;2010-01-15;2201;-60990;0;;0;-1000000000;21988;134;-18
21996;27;2010-01-15;2050;-41990;0;3;80;-1000000000;;134;
21997;27;2010-01-15;2200;-41990;0;;80;-1000000000;21991;134;11
21998;27;2010-01-20;2001;90990;0;;60;1500000000;;134;
22001;27;2010-01-21;2050;-976360;0;134;5085;-220000000;;18;
22003;27;2010-01-21;2200;-976360;0;;5085;-220000000;21916;18;1907
22005;27;2010-01-21;2050;-90990;0;1;54;-1500000000;;134;
22007;27;2010-01-21;2201;-90990;0;;54;-1500000000;21998;134;0
22009;27;2010-01-22;2050;-2001000;0;179;4030;-580000000;;19;
22011;27;2010-01-22;2200;-2001000;0;;4030;-580000000;21908;19;6021
22013;27;2010-01-25;2001;117000;0;;78;1500000000;;134;
22015;27;2010-01-25;2050;-117000;0;0;16;-1500000000;;134;
22017;27;2010-01-25;2201;-117000;0;;16;-1500000000;22013;134;0
22020;27;2010-01-28;2001;2983430;0;;3968;750000000;;19;
22023;27;2010-01-29;2001;2973887;0;;4944;600000000;;18;
22026;27;2010-02-09;2001;176000;0;;88;2000000000;;134;
22028;27;2010-02-10;2050;-176000;0;1;170;-2000000000;;134;
22030;27;2010-02-10;2200;-176000;0;;170;-2000000000;22026;134;16
22032;27;2010-02-23;2050;-1521360;0;211;6020;-240000000;;1008;
22034;27;2010-02-23;2201;-1521360;0;;6020;-240000000;21906;1008;-1615
22036;27;2010-02-26;2001;1452500;0;;4150;350000000;;19;
22038;27;2010-03-01;2001;169000;0;;169;1000000000;;134;
22040;27;2010-03-01;2001;149000;0;;149;1000000000;;134;
22042;27;2010-03-03;2050;-169000;0;2;78;-1000000000;;134;
22044;27;2010-03-03;2201;-169000;0;;78;-1000000000;22038;134;-18
22045;27;2010-03-05;2050;-149000;0;4;0;-1000000000;;134;
22047;27;2010-03-05;2201;-149000;0;;0;-1000000000;22040;134;-59
22050;27;2010-03-11;2001;127500;0;;85;1500000000;;748;
22052;27;2010-03-11;2050;-127500;0;0;30;-1500000000;;748;
22054;27;2010-03-11;2201;-127500;0;;30;-1500000000;22050;748;0
22056;27;2010-03-12;2001;108000;0;;72;1500000000;;748;
22058;27;2010-03-12;2050;-108000;0;0;29;-1500000000;;748;
22060;27;2010-03-12;2201;-108000;0;;29;-1500000000;22056;748;0
22062;27;2010-03-12;2001;1020033;0;;452;2250000000;;736;
22065;27;2010-04-08;2050;-1020033;0;27;353;-2250000000;;736;
22067;27;2010-04-08;2201;-1020033;0;;353;-2250000000;22062;736;-601
22070;27;2010-04-10;2001;180990;0;;90;2000000000;;140;
22079;27;2010-04-30;2050;-2973887;0;91;4743;-600000000;;18;
22081;27;2010-04-30;2201;-2973887;0;;4743;-600000000;22023;18;-1097
22084;27;2010-05-02;2050;-1392267;0;94;4399;-350000000;;19;
22086;27;2010-05-02;2200;-1392267;0;;4399;-350000000;22020;19;1417
22091;27;2010-05-04;2001;2998920;0;;4476;670000000;;19;
22097;27;2010-05-05;2001;4987300;0;;4705;1060000000;;18;
22099;27;2010-05-11;2050;-180990;0;31;182;-2000000000;;140;
22101;27;2010-05-11;2200;-180990;0;;182;-2000000000;22070;140;570
22103;27;2010-05-25;2001;297230;0;;148;2000000000;;134;
22106;27;2010-05-26;2050;-4252182;0;76;3997;-1020000000;;19;
22108;27;2010-05-26;2200;-1591162;0;;3997;-400000000;22020;19;136
22109;27;2010-05-26;2201;-1452500;0;;3997;-350000000;22036;19;-476
22110;27;2010-05-26;2201;-1208520;0;;3997;-270000000;22091;19;-284
22111;27;2010-05-26;2001;4118000;0;;4118;1000000000;;19;
22113;27;2010-05-28;2050;-297230;0;3;352;-2000000000;;134;
22115;27;2010-05-28;2200;-297230;0;;352;-2000000000;22103;134;122
22117;27;2010-05-28;2001;141990;0;;141;1000000000;;134;
22120;27;2010-05-28;2001;89345;0;;88;1000000000;;134;
22123;27;2010-06-01;2050;-231335;0;4;0;-2000000000;;134;
22125;27;2010-06-01;2201;-141990;0;;0;-1000000000;22117;134;-56
22126;27;2010-06-01;2201;-89345;0;;0;-1000000000;22120;134;-35
22128;27;2010-06-08;2001;208000;0;;104;2000000000;;140;
22132;27;2010-06-10;2050;-208000;0;2;0;-2000000000;;140;
22134;27;2010-06-10;2201;-208000;0;;0;-2000000000;22128;140;-41
22136;27;2010-07-12;2050;-1106859;0;1589;7826;-160000000;;1035;
22137;27;2010-07-12;2200;-1106859;0;;7826;-160000000;21202;1035;23720
22138;27;2010-07-28;2050;-1105675;0;84;4350;-235000000;;18;
22140;27;2010-07-28;2201;-1105675;0;;4350;-235000000;22097;18;-700
22141;27;2010-08-08;2001;200990;0;;118;1700000000;;127;
22144;27;2010-08-08;2050;-100495;0;0;129;-850000000;;127;
22146;27;2010-08-08;2200;-100495;0;;129;-850000000;22141;127;0
22148;27;2010-08-11;2050;-100495;0;3;186;-850000000;;127;
22150;27;2010-08-11;2200;-100495;0;;186;-850000000;22141;127;17
22152;27;2010-08-18;2001;72000;0;;144;500000000;;127;
22154;27;2010-08-19;2050;-72000;0;1;98;-500000000;;127;
22156;27;2010-08-19;2201;-72000;0;;98;-500000000;22152;127;-2
22158;27;2010-08-19;2001;505290;0;;297;1700000000;;1294;
22161;27;2010-09-27;2001;1941660;0;;2412;805000000;;69;
22163;27;2010-09-27;2001;2033000;0;;1070;1900000000;;760;
22165;27;2010-09-29;2050;-744026;0;1384;3162;-180000000;;692;
22167;27;2010-09-29;2201;-744026;0;;3162;-180000000;21331;692;-24613
22168;27;2010-09-29;2050;-1110290;0;1668;3278;-260000000;;1292;
22170;27;2010-09-29;2201;-1110290;0;;3278;-260000000;21205;1292;-42370
22171;27;2010-11-11;2001;996358;0;;451;2200000000;;1318;
22174;27;2010-11-22;2050;-505290;0;95;495;-1700000000;;1294;
22176;27;2010-11-22;2200;-505290;0;;495;-1700000000;22158;1294;3197
22178;27;2010-11-22;2001;737000;0;;335;2200000000;;750;
22180;27;2010-11-26;2001;37000;0;;37;1000000000;;134;
22182;27;2010-11-26;2050;-37000;0;0;100;-1000000000;;134;
22184;27;2010-11-26;2200;-37000;0;;100;-1000000000;22180;134;0
22186;27;2010-11-29;2001;39000;0;;39;1000000000;;134;
22188;27;2010-11-29;2050;-39000;0;0;0;-1000000000;;134;
22190;27;2010-11-29;2201;-39000;0;;0;-1000000000;22186;134;0
22192;27;2010-12-08;2001;68390;0;;68;1000000000;;748;
22195;27;2010-12-08;2050;-68390;0;0;65;-1000000000;;748;
22197;27;2010-12-08;2201;-68390;0;;65;-1000000000;22192;748;0
22199;27;2010-12-17;2001;995454;0;;431;2300000000;;751;
22202;27;2010-12-20;2050;-1996160;0;798;6012;-320000000;;1008;
22204;27;2010-12-20;2201;-1996160;0;;6012;-320000000;21740;1008;-5771
22205;27;2010-12-20;2001;1990300;0;;6124;325000000;;19;
22207;27;2010-12-23;2001;58546;0;;28;2000000000;;134;
22210;27;2010-12-23;2050;-996358;0;42;500;-2200000000;;1318;
22212;27;2010-12-23;2200;-996358;0;;500;-2200000000;22171;1318;452
22214;27;2010-12-27;2050;-58546;0;4;0;-2000000000;;134;
22216;27;2010-12-27;2201;-58546;0;;0;-2000000000;22207;134;-22
22218;27;2010-12-27;2001;84000;0;;42;2000000000;;134;
22220;27;2010-12-27;2050;-84000;0;0;49;-2000000000;;134;
22222;27;2010-12-27;2200;-84000;0;;49;-2000000000;22218;134;0
22224;27;2011-01-04;2001;41990;0;;41;1000000000;;134;
22227;27;2011-01-04;2050;-41990;0;0;95;-1000000000;;134;
22230;27;2011-01-04;2200;-41990;0;;95;-1000000000;22224;134;0
22231;27;2011-01-05;2001;38990;0;;38;1000000000;;134;
22234;27;2011-01-05;2050;-38990;0;0;95;-1000000000;;134;
22237;27;2011-01-05;2200;-38990;0;;95;-1000000000;22231;134;0
22238;27;2011-01-07;2001;66390;0;;66;1000000000;;134;
22241;27;2011-01-07;2050;-66390;0;0;70;-1000000000;;134;
22244;27;2011-01-07;2200;-66390;0;;70;-1000000000;22238;134;0
22245;27;2011-01-10;2001;58390;0;;58;1000000000;;134;
22248;27;2011-01-11;2001;59390;0;;59;1000000000;;748;
22251;27;2011-01-11;2050;-58390;0;1;74;-1000000000;;134;
22254;27;2011-01-11;2200;-58390;0;;74;-1000000000;22245;134;1
22255;27;2011-01-11;2050;-59390;0;0;35;-1000000000;;748;
22258;27;2011-01-11;2201;-59390;0;;35;-1000000000;22248;748;0
22259;27;2011-01-11;2001;993144;0;;430;2300000000;;752;
22262;27;2011-01-20;2001;1004693;0;;435;2300000000;;751;
22265;27;2011-01-20;2050;-737000;0;59;500;-2200000000;;750;
22268;27;2011-01-20;2200;-737000;0;;500;-2200000000;22178;750;2141
22269;27;2011-01-20;2050;-995454;0;34;500;-2300000000;;751;
22271;27;2011-01-20;2200;-995454;0;;500;-2300000000;22199;751;539
22272;27;2011-01-24;2001;45990;0;;45;1000000000;;134;
22275;27;2011-01-24;2001;63390;0;;63;1000000000;;748;
22278;27;2011-01-24;2050;-63390;0;0;103;-1000000000;;748;
22281;27;2011-01-24;2200;-63390;0;;103;-1000000000;22275;748;0
22282;27;2011-01-25;2001;55390;0;;55;1000000000;;748;
22285;27;2011-01-25;2050;-45990;0;1;91;-1000000000;;134;
22288;27;2011-01-25;2200;-45990;0;;91;-1000000000;22272;134;4
22289;27;2011-01-26;2001;47990;0;;47;1000000000;;748;
22292;27;2011-01-26;2001;46294;0;;45;1000000000;;748;
22296;27;2011-01-27;2050;-55390;0;2;43;-1000000000;;748;
22299;27;2011-01-27;2201;-55390;0;;43;-1000000000;22282;748;-2
22300;27;2011-01-27;2050;-47990;0;1;0;-1000000000;;748;
22303;27;2011-01-27;2201;-47990;0;;0;-1000000000;22289;748;-4
22304;27;2011-01-27;2050;-46294;0;1;55;-1000000000;;748;
22307;27;2011-01-27;2200;-46294;0;;55;-1000000000;22292;748;1
22308;27;2011-01-27;2001;47990;0;;47;1000000000;;748;
22311;27;2011-01-31;2001;88390;0;;88;1000000000;;748;
22314;27;2011-01-31;2050;-47990;0;4;23;-1000000000;;748;
22317;27;2011-01-31;2201;-47990;0;;23;-1000000000;22308;748;-9
22318;27;2011-01-31;2050;-88390;0;0;31;-1000000000;;748;
22319;27;2011-01-31;2201;-88390;0;;31;-1000000000;22311;748;0
22320;27;2011-02-07;2050;-561342;0;27;388;-1300000000;;752;
22323;27;2011-02-07;2201;-561342;0;;388;-1300000000;22259;752;-147
22324;27;2011-02-08;2050;-431801;0;28;367;-1000000000;;752;
22327;27;2011-02-08;2201;-431801;0;;367;-1000000000;22259;752;-176
22328;27;2011-02-14;2050;-1040087;0;1484;11682;-85000000;;753;
22330;27;2011-02-14;2201;-1040087;0;;11682;-85000000;21374;753;-6407
22331;27;2011-02-18;2001;505290;0;;459;1100000000;;755;
22334;27;2011-02-18;2001;511390;0;;365;1400000000;;754;
22337;27;2011-02-23;2001;436390;0;;436;1000000000;;755;
22340;27;2011-02-23;2050;-511390;0;5;306;-1400000000;;754;
22343;27;2011-02-23;2201;-511390;0;;306;-1400000000;22334;754;-41
22344;27;2011-02-25;2050;-1004693;0;36;500;-2300000000;;751;
22346;27;2011-02-25;2200;-1004693;0;;500;-2300000000;22262;751;538
22347;27;2011-02-25;2001;189390;0;;63;3000000000;;134;
22350;27;2011-02-28;2001;200390;0;;50;4000000000;;748;
22353;27;2011-02-28;2050;-941680;0;7;395;-2100000000;;755;
22356;27;2011-02-28;2201;-505290;0;;395;-1100000000;22331;755;-70
22357;27;2011-02-28;2201;-436390;0;;395;-1000000000;22337;755;-20
22358;27;2011-02-28;2050;-200390;0;0;0;-4000000000;;748;
22361;27;2011-02-28;2201;-200390;0;;0;-4000000000;22350;748;0
22362;27;2011-02-28;2050;-189390;0;3;62;-3000000000;;134;
22365;27;2011-02-28;2201;-189390;0;;62;-3000000000;22347;134;0
22366;27;2011-03-21;2001;160390;0;;80;2000000000;;748;
22369;27;2011-03-21;2050;-80195;0;0;50;-1000000000;;748;
22372;27;2011-03-21;2201;-80195;0;;50;-1000000000;22366;748;0
22373;27;2011-03-21;2001;74390;0;;74;1000000000;;756;
22376;27;2011-03-21;2001;924390;0;;308;3000000000;;757;
22379;27;2011-03-26;2050;-80195;0;5;124;-1000000000;;748;
22382;27;2011-03-26;2200;-80195;0;;124;-1000000000;22366;748;22
22383;27;2011-03-26;2050;-74390;0;5;153;-1000000000;;756;
22386;27;2011-03-26;2200;-74390;0;;153;-1000000000;22373;756;39
22387;27;2011-03-26;2050;-924390;0;5;310;-3000000000;;757;
22389;27;2011-03-26;2200;-924390;0;;310;-3000000000;22376;757;3
22390;27;2011-03-26;2001;46390;0;;46;1000000000;;748;
22393;27;2011-03-26;2001;51390;0;;51;1000000000;;748;
22396;27;2011-03-26;2050;-46390;0;0;0;-1000000000;;748;
22399;27;2011-03-26;2201;-46390;0;;0;-1000000000;22390;748;0
