id;btag;wpid;kurs
133665;2012-06-27;3;6228.99
133666;2012-06-28;3;6149.91
133667;2012-06-29;3;6416.28
133668;2012-07-02;3;6496.08
133669;2012-07-03;3;6578.21
133670;2012-07-04;3;6564.80
133671;2012-07-05;3;6535.56
133672;2012-07-06;3;6410.11
133673;2012-07-09;3;6387.57
133674;2012-07-10;3;6438.33
133675;2012-07-11;3;6453.85
133676;2012-07-12;3;6419.35
133677;2012-07-13;3;6557.10
133678;2012-07-16;3;6565.72
133679;2012-07-17;3;6577.64
133680;2012-07-18;3;6684.42
133681;2012-07-19;3;6758.39
133682;2012-07-20;3;6630.02
133683;2012-07-23;3;6419.33
133684;2012-07-24;3;6390.41
133685;2012-07-25;3;6406.52
133686;2012-07-26;3;6582.96
133687;2012-07-27;3;6689.40
133688;2012-07-30;3;6774.06
133689;2012-07-31;3;6772.26
133690;2012-08-01;3;6754.46
133691;2012-08-02;3;6606.09
133692;2012-08-03;3;6865.66
133693;2012-08-06;3;6918.72
133694;2012-08-07;3;6967.95
133695;2012-08-08;3;6966.15
133696;2012-08-09;3;6964.99
133697;2012-08-10;3;6944.56
133698;2012-08-13;3;6909.68
133699;2012-08-14;3;6974.39
133700;2012-08-15;3;6946.80
133701;2012-08-16;3;6996.29
133702;2012-08-17;3;7040.88
133703;2012-08-20;3;7033.68
133704;2012-08-21;3;7089.32
133705;2012-08-22;3;7017.75
133706;2012-08-23;3;6949.57
133707;2012-08-24;3;6971.07
133708;2012-08-27;3;7047.45
133709;2012-08-28;3;7002.68
133710;2012-08-29;3;7010.57
133711;2012-08-30;3;6895.49
133712;2012-08-31;3;6970.79
133713;2012-09-03;3;7014.83
133714;2012-09-04;3;6932.58
133715;2012-09-05;3;6964.69
133716;2012-09-06;3;7167.33
133717;2012-09-07;3;7214.50
133718;2012-09-10;3;7213.70
133719;2012-09-11;3;7310.11
133720;2012-09-12;3;7343.53
133721;2012-09-13;3;7310.32
133722;2012-09-14;3;7412.13
133723;2012-09-17;3;7403.69
133724;2012-09-18;3;7347.69
133725;2012-09-19;3;7390.76
133726;2012-09-20;3;7389.49
133727;2012-09-21;3;7451.62
133728;2012-09-24;3;7413.16
133729;2012-09-25;3;7425.11
133730;2012-09-26;3;7276.51
133731;2012-09-27;3;7290.02
133732;2012-09-28;3;7216.15
133733;2012-10-01;3;7326.73
133734;2012-10-02;3;7305.86
133735;2012-10-03;3;7322.08
133736;2012-10-04;3;7305.21
133737;2012-10-05;3;7397.87
133738;2012-10-08;3;7291.21
133739;2012-10-09;3;7234.53
133740;2012-10-10;3;7205.23
133741;2012-10-11;3;7281.70
133742;2012-10-12;3;7232.49
133743;2012-10-15;3;7261.25
133744;2012-10-16;3;7376.27
133745;2012-10-17;3;7394.55
133746;2012-10-18;3;7437.23
133747;2012-10-19;3;7380.64
133748;2012-10-22;3;7328.05
133749;2012-10-23;3;7173.69
133750;2012-10-24;3;7192.85
133751;2012-10-25;3;7200.23
133752;2012-10-26;3;7231.85
133753;2012-10-29;3;7203.16
133754;2012-10-30;3;7284.40
133755;2012-10-31;3;7260.63
133756;2012-11-01;3;7335.67
133757;2012-11-02;3;7363.85
133758;2012-11-05;3;7326.47
133759;2012-11-06;3;7377.76
133760;2012-11-07;3;7232.83
133761;2012-11-08;3;7204.96
133762;2012-11-09;3;7163.50
133763;2012-11-12;3;7168.76
133764;2012-11-13;3;7169.12
133765;2012-11-14;3;7101.92
133766;2012-11-15;3;7043.42
133767;2012-11-16;3;6950.53
133768;2012-11-19;3;7123.84
133769;2012-11-20;3;7172.99
133770;2012-11-21;3;7184.71
133771;2012-11-22;3;7244.99
133772;2012-11-23;3;7309.13
133773;2012-11-26;3;7292.03
133774;2012-11-27;3;7332.33
133775;2012-11-28;3;7343.41
133776;2012-11-29;3;7400.96
133777;2012-11-30;3;7405.50
133778;2012-12-03;3;7435.21
133779;2012-12-04;3;7435.12
133780;2012-12-05;3;7454.55
133781;2012-12-06;3;7534.54
133782;2012-12-07;3;7517.80
133783;2012-12-10;3;7530.92
133784;2012-12-11;3;7589.75
133785;2012-12-12;3;7614.79
133786;2012-12-13;3;7581.98
133787;2012-12-14;3;7596.47
133788;2012-12-17;3;7604.94
133789;2012-12-18;3;7653.58
133790;2012-12-19;3;7668.50
133791;2012-12-20;3;7672.10
133792;2012-12-21;3;7636.23
133793;2012-12-27;3;7655.88
133794;2012-12-28;3;7612.39
133795;2013-01-02;3;7778.78
133796;2013-01-03;3;7756.44
133797;2013-01-04;3;7776.37
133798;2013-01-07;3;7732.66
133799;2013-01-08;3;7695.83
133800;2013-01-09;3;7720.47
133801;2013-01-10;3;7708.47
133802;2013-01-11;3;7715.53
133803;2013-01-14;3;7729.52
133804;2013-01-15;3;7675.91
133805;2013-01-16;3;7691.13
133806;2013-01-17;3;7735.46
133807;2013-01-18;3;7702.23
133808;2013-01-21;3;7748.86
133809;2013-01-22;3;7696.21
133810;2013-01-23;3;7707.54
133811;2013-01-24;3;7748.13
133812;2013-01-25;3;7857.97
133813;2013-01-28;3;7833.00
133814;2013-01-29;3;7848.57
133815;2013-01-30;3;7811.31
133816;2013-01-31;3;7776.05
133817;2013-02-01;3;7833.39
133818;2013-02-04;3;7638.23
133819;2013-02-05;3;7664.66
133820;2013-02-06;3;7581.18
133821;2013-02-07;3;7590.85
133822;2013-02-08;3;7652.14
133823;2013-02-11;3;7633.74
133824;2013-02-12;3;7660.19
133825;2013-02-13;3;7711.89
133826;2013-02-14;3;7631.19
133827;2013-02-15;3;7593.51
133828;2013-02-18;3;7628.73
133829;2013-02-19;3;7752.45
133830;2013-02-20;3;7728.90
133831;2013-02-21;3;7583.57
133832;2013-02-22;3;7661.91
133833;2013-02-25;3;7773.19
133834;2013-02-26;3;7597.11
133835;2013-02-27;3;7675.83
133836;2013-02-28;3;7741.70
133837;2013-03-01;3;7708.16
133838;2013-03-04;3;7691.68
133839;2013-03-05;3;7870.31
133840;2013-03-06;3;7919.33
133841;2013-03-07;3;7939.77
133842;2013-03-08;3;7986.47
133843;2013-03-11;3;7984.29
133844;2013-03-12;3;7966.12
133845;2013-03-13;3;7970.91
133846;2013-03-14;3;8058.37
133847;2013-03-15;3;8042.85
133848;2013-03-18;3;8010.70
133849;2013-03-19;3;7947.79
133850;2013-03-20;3;8001.97
133851;2013-03-21;3;7932.51
133852;2013-03-22;3;7911.35
133853;2013-03-25;3;7870.90
133854;2013-03-26;3;7879.67
133855;2013-03-27;3;7789.09
133856;2013-03-28;3;7795.31
133857;2013-04-02;3;7943.87
133858;2013-04-03;3;7874.75
133859;2013-04-04;3;7817.39
133860;2013-04-05;3;7658.75
133861;2013-04-08;3;7662.64
133862;2013-04-09;3;7637.51
133863;2013-04-10;3;7810.63
133864;2013-04-11;3;7871.63
133865;2013-04-12;3;7744.77
133866;2013-04-15;3;7712.63
133867;2013-04-16;3;7682.58
133868;2013-04-17;3;7503.03
133869;2013-04-18;3;7473.73
133870;2013-04-19;3;7459.96
133871;2013-04-22;3;7478.11
133872;2013-04-23;3;7658.21
133873;2013-04-24;3;7759.03
133874;2013-04-25;3;7832.86
133875;2013-04-26;3;7814.76
133876;2013-04-29;3;7873.50
133877;2013-04-30;3;7913.71
133878;2013-05-02;3;7961.71
133879;2013-05-03;3;8122.29
133880;2013-05-06;3;8112.08
133881;2013-05-07;3;8181.78
133882;2013-05-08;3;8249.70
133883;2013-05-09;3;8262.54
133884;2013-05-10;3;8278.59
133885;2013-05-13;3;8279.29
133886;2013-05-14;3;8339.11
133887;2013-05-15;3;8362.42
133888;2013-05-16;3;8369.87
133889;2013-05-17;3;8398.00
133890;2013-05-20;3;8455.83
133891;2013-05-21;3;8472.20
133892;2013-05-22;3;8530.89
133893;2013-05-23;3;8351.98
133894;2013-05-24;3;8305.32
133895;2013-05-27;3;8383.29
133896;2013-05-28;3;8480.87
133897;2013-05-29;3;8336.58
133898;2013-05-30;3;8400.20
133899;2013-05-31;3;8348.84
133900;2013-06-03;3;8285.79
133901;2013-06-04;3;8295.95
133902;2013-06-05;3;8196.18
133903;2013-06-06;3;8098.81
133904;2013-06-07;3;8254.68
133905;2013-06-10;3;8307.69
133906;2013-06-11;3;8222.45
133907;2013-06-12;3;8143.27
133908;2013-06-13;3;8095.39
133909;2013-06-14;3;8127.96
133910;2013-06-17;3;8215.73
133911;2013-06-18;3;8229.51
133912;2013-06-19;3;8197.08
133913;2013-06-20;3;7928.48
133914;2013-06-21;3;7789.24
133915;2013-06-24;3;7692.45
133916;2013-06-25;3;7811.30
133917;2013-06-26;3;7940.99
133918;2013-06-27;3;7990.75
133919;2013-06-28;3;7959.22
133920;2013-07-01;3;7983.92
133921;2013-07-02;3;7910.77
133922;2013-07-03;3;7829.32
133923;2013-07-04;3;7994.31
133924;2013-07-05;3;7806.00
133925;2013-07-08;3;7968.54
133926;2013-07-09;3;8057.75
133927;2013-07-10;3;8048.76
133928;2013-07-11;3;8158.80
133929;2013-07-12;3;8212.77
133930;2013-07-15;3;8234.81
133931;2013-07-16;3;8201.04
133932;2013-07-17;3;8254.71
133933;2013-07-18;3;8337.09
133934;2013-07-19;3;8331.57
133935;2013-07-22;3;8331.06
133936;2013-07-23;3;8314.23
133937;2013-07-24;3;8379.11
133938;2013-07-25;3;8298.98
133939;2013-07-26;3;8244.91
133940;2013-07-29;3;8259.03
133941;2013-07-30;3;8271.02
133942;2013-07-31;3;8275.96
133943;2013-08-01;3;8410.73
133944;2013-08-02;3;8406.94
133945;2013-08-05;3;8398.37
133946;2013-08-06;3;8299.73
133947;2013-08-07;3;8260.48
133948;2013-08-08;3;8318.32
133949;2013-08-09;3;8338.31
133950;2013-08-12;3;8359.25
133951;2013-08-13;3;8415.76
133952;2013-08-14;3;8438.12
133953;2013-08-15;3;8376.29
133954;2013-08-16;3;8391.94
133955;2013-08-19;3;8366.29
133956;2013-08-20;3;8300.03
133957;2013-08-21;3;8285.41
133958;2013-08-22;3;8397.89
133959;2013-08-23;3;8416.99
133960;2013-08-26;3;8435.15
133961;2013-08-27;3;8242.56
133962;2013-08-28;3;8157.90
133963;2013-08-29;3;8194.54
133964;2013-08-30;3;8103.15
133965;2013-09-02;3;8243.87
133966;2013-09-03;3;8180.71
133967;2013-09-04;3;8195.92
133968;2013-09-05;3;8234.98
133969;2013-09-06;3;8275.67
133970;2013-09-09;3;8276.32
133971;2013-09-10;3;8446.54
133972;2013-09-11;3;8495.73
133973;2013-09-12;3;8494.00
133974;2013-09-13;3;8509.42
133975;2013-09-16;3;8613.00
133976;2013-09-17;3;8596.95
133977;2013-09-18;3;8636.06
133978;2013-09-19;3;8694.18
133979;2013-09-20;3;8675.73
133980;2013-09-23;3;8635.29
133981;2013-09-24;3;8664.60
133982;2013-09-25;3;8665.62
133983;2013-09-26;3;8664.10
133984;2013-09-27;3;8661.51
133985;2013-09-30;3;8594.40
133986;2013-10-01;3;8689.14
133987;2013-10-02;3;8629.42
133988;2013-10-03;3;8597.91
133989;2013-10-04;3;8622.96
133990;2013-10-07;3;8591.58
133991;2013-10-08;3;8555.89
133992;2013-10-09;3;8516.69
133993;2013-10-10;3;8685.77
133994;2013-10-11;3;8724.83
133995;2013-10-14;3;8723.81
133996;2013-10-15;3;8804.44
133997;2013-10-16;3;8846.00
133998;2013-10-17;3;8811.98
133999;2013-10-18;3;8865.10
134000;2013-10-21;3;8867.21
134001;2013-10-22;3;8947.45
134002;2013-10-23;3;8919.86
134003;2013-10-24;3;8980.62
134004;2013-10-25;3;8985.74
134005;2013-10-28;3;8978.65
134006;2013-10-29;3;9022.04
134007;2013-10-30;3;9010.27
134008;2013-10-31;3;9033.92
134009;2013-11-01;3;9007.83
134010;2013-11-04;3;9037.23
134011;2013-11-05;3;9009.11
134012;2013-11-06;3;9040.87
134013;2013-11-07;3;9081.03
134014;2013-11-08;3;9078.28
134015;2013-11-11;3;9107.86
134016;2013-11-12;3;9076.48
134017;2013-11-13;3;9054.83
134018;2013-11-14;3;9149.66
134019;2013-11-15;3;9168.69
134020;2013-11-18;3;9225.43
134021;2013-11-19;3;9193.29
134022;2013-11-20;3;9202.07
134023;2013-11-21;3;9196.08
134024;2013-11-22;3;9219.04
134025;2013-11-25;3;9299.95
134026;2013-11-26;3;9290.07
134027;2013-11-27;3;9351.12
134028;2013-11-28;3;9387.37
134029;2013-11-29;3;9405.29
134030;2013-12-02;3;9401.95
134031;2013-12-03;3;9223.40
134032;2013-12-04;3;9140.62
134033;2013-12-05;3;9084.95
134034;2013-12-06;3;9172.41
134035;2013-12-09;3;9195.17
134036;2013-12-10;3;9114.44
134037;2013-12-11;3;9077.11
134038;2013-12-12;3;9017.00
134039;2013-12-13;3;9006.45
134040;2013-12-16;3;9163.56
134041;2013-12-17;3;9085.12
134042;2013-12-18;3;9181.75
134043;2013-12-19;3;9335.74
134044;2013-12-20;3;9400.18
134045;2013-12-23;3;9488.82
134046;2013-12-27;3;9589.39
134047;2013-12-30;3;9552.16
134048;2014-01-02;3;9400.04
134049;2014-01-03;3;9435.15
134050;2014-01-06;3;9428.00
134051;2014-01-07;3;9506.20
134052;2014-01-08;3;9497.84
134053;2014-01-09;3;9421.61
134054;2014-01-10;3;9473.24
134055;2014-01-13;3;9510.17
134056;2014-01-14;3;9540.51
134057;2014-01-15;3;9733.81
134058;2014-01-16;3;9717.70
134059;2014-01-17;3;9742.95
134060;2014-01-20;3;9715.90
134061;2014-01-21;3;9730.12
134062;2014-01-22;3;9720.11
134063;2014-01-23;3;9631.04
134064;2014-01-24;3;9392.02
134065;2014-01-27;3;9349.21
134066;2014-01-28;3;9406.91
134067;2014-01-29;3;9336.73
134068;2014-01-30;3;9373.48
134069;2014-01-31;3;9306.48
134070;2014-02-03;3;9186.52
134071;2014-02-04;3;9127.91
134072;2014-02-05;3;9116.32
134073;2014-02-06;3;9256.58
134074;2014-02-07;3;9301.92
134075;2014-02-10;3;9289.86
134076;2014-02-11;3;9478.77
134077;2014-02-12;3;9540.00
134078;2014-02-13;3;9596.77
134079;2014-02-14;3;9662.40
134080;2014-02-17;3;9656.76
134081;2014-02-18;3;9659.78
134082;2014-02-19;3;9660.04
134083;2014-02-20;3;9618.85
134084;2014-02-21;3;9656.95
134085;2014-02-24;3;9708.94
134086;2014-02-25;3;9699.35
134087;2014-02-26;3;9661.73
134088;2014-02-27;3;9588.33
134089;2014-02-28;3;9692.08
134090;2014-03-03;3;9358.89
134091;2014-03-04;3;9589.15
134092;2014-03-05;3;9542.02
134093;2014-03-06;3;9542.87
134094;2014-03-07;3;9350.75
134095;2014-03-10;3;9265.50
134096;2014-03-11;3;9307.79
134097;2014-03-12;3;9188.69
134098;2014-03-13;3;9017.79
134099;2014-03-14;3;9056.41
134100;2014-03-17;3;9180.89
134101;2014-03-18;3;9242.54
134102;2014-03-19;3;9277.04
134103;2014-03-20;3;9296.12
134104;2014-03-21;3;9342.94
134105;2014-03-24;3;9188.77
134106;2014-03-25;3;9338.40
134107;2014-03-26;3;9448.58
134108;2014-03-27;3;9451.20
134109;2014-03-28;3;9587.19
134110;2014-03-31;3;9555.91
134111;2014-04-01;3;9603.70
134112;2014-04-02;3;9623.36
134113;2014-04-03;3;9628.82
134114;2014-04-04;3;9695.77
134115;2014-04-07;3;9510.85
134116;2014-04-08;3;9490.79
134117;2014-04-09;3;9506.35
134118;2014-04-10;3;9454.54
134119;2014-04-11;3;9315.29
134120;2014-04-14;3;9339.17
134121;2014-04-15;3;9173.70
134122;2014-04-16;3;9317.82
134123;2014-04-17;3;9409.70
134124;2014-04-22;3;9600.09
134125;2014-04-23;3;9544.19
134126;2014-04-24;3;9548.68
134127;2014-04-25;3;9401.54
134128;2014-04-28;3;9446.36
134129;2014-04-29;3;9584.12
134130;2014-04-30;3;9603.23
134131;2014-05-02;3;9556.02
134132;2014-05-05;3;9529.50
134133;2014-05-06;3;9467.53
134134;2014-05-07;3;9521.29
134135;2014-05-08;3;9607.40
134136;2014-05-09;3;9581.45
134137;2014-05-12;3;9702.45
134138;2014-05-13;3;9754.43
134139;2014-05-14;3;9754.39
134140;2014-05-15;3;9656.04
134141;2014-05-16;3;9629.10
134142;2014-05-19;3;9659.39
134143;2014-05-20;3;9639.08
134144;2014-05-21;3;9697.87
134145;2014-05-22;3;9720.91
134146;2014-05-23;3;9768.01
134147;2014-05-26;3;9892.82
134148;2014-05-27;3;9940.82
134149;2014-05-28;3;9939.17
134150;2014-05-29;3;9938.90
134151;2014-05-30;3;9943.27
134152;2014-06-02;3;9950.12
134153;2014-06-03;3;9919.74
134154;2014-06-04;3;9926.67
134155;2014-06-05;3;9947.83
134156;2014-06-06;3;9987.19
134157;2014-06-09;3;10008.62
134158;2014-06-10;3;10028.79
134159;2014-06-11;3;9949.81
134160;2014-06-12;3;9938.70
134161;2014-06-13;3;9912.87
134162;2014-06-16;3;9883.98
134163;2014-06-17;3;9920.32
134164;2014-06-18;3;9930.33
134165;2014-06-19;3;10004.00
134166;2014-06-20;3;9987.24
134167;2014-06-23;3;9920.92
134168;2014-06-24;3;9938.08
134169;2014-06-25;3;9867.75
134170;2014-06-26;3;9804.90
134171;2014-06-27;3;9815.17
134172;2014-06-30;3;9833.07
134173;2014-07-01;3;9902.41
134174;2014-07-02;3;9911.27
134175;2014-07-03;3;10029.43
134176;2014-07-04;3;10009.08
134177;2014-07-07;3;9906.07
134178;2014-07-08;3;9772.67
134179;2014-07-09;3;9808.20
134180;2014-07-10;3;9659.12
134181;2014-07-11;3;9666.34
134182;2014-07-14;3;9783.01
134183;2014-07-15;3;9719.41
134184;2014-07-16;3;9859.27
134185;2014-07-17;3;9753.87
134186;2014-07-18;3;9720.02
134187;2014-07-21;3;9612.04
134188;2014-07-22;3;9734.33
134189;2014-07-23;3;9753.56
134190;2014-07-24;3;9794.06
134191;2014-07-25;3;9644.01
134192;2014-07-28;3;9598.17
134193;2014-07-29;3;9653.62
134194;2014-07-30;3;9593.68
134195;2014-07-31;3;9407.48
134196;2014-08-01;3;9210.08
134197;2014-08-04;3;9154.14
134198;2014-08-05;3;9189.74
134199;2014-08-06;3;9130.04
134200;2014-08-07;3;9038.96
134201;2014-08-08;3;9009.32
134202;2014-08-11;3;9180.74
134203;2014-08-12;3;9069.46
134204;2014-08-13;3;9198.87
134205;2014-08-14;3;9225.10
134206;2014-08-15;3;9092.60
134207;2014-08-18;3;9245.33
134208;2014-08-19;3;9334.28
134209;2014-08-20;3;9314.57
134210;2014-08-21;3;9401.53
134211;2014-08-22;3;9339.17
134212;2014-08-25;3;9510.14
134213;2014-08-26;3;9588.15
134214;2014-08-27;3;9569.70
134215;2014-08-28;3;9462.56
134216;2014-08-29;3;9470.17
134217;2014-09-01;3;9479.03
134218;2014-09-02;3;9507.02
134219;2014-09-03;3;9626.49
134220;2014-09-04;3;9724.26
134221;2014-09-05;3;9747.02
134222;2014-09-08;3;9758.03
134223;2014-09-09;3;9710.70
134224;2014-09-10;3;9700.17
134225;2014-09-11;3;9691.28
134226;2014-09-12;3;9651.12
134227;2014-09-15;3;9659.62
134228;2014-09-16;3;9632.93
134229;2014-09-17;3;9661.50
134230;2014-09-18;3;9798.12
134231;2014-09-19;3;9799.26
134232;2014-09-22;3;9749.54
134233;2014-09-23;3;9595.03
134234;2014-09-24;3;9661.96
134235;2014-09-25;3;9510.01
134236;2014-09-26;3;9490.54
134237;2014-09-29;3;9422.91
134238;2014-09-30;3;9474.29
134239;2014-10-01;3;9382.03
134240;2014-10-02;3;9195.68
134241;2014-10-06;3;9209.51
134242;2014-10-07;3;9086.20
134243;2014-10-08;3;8995.33
134244;2014-10-09;3;9005.02
134245;2014-10-10;3;8788.81
134246;2014-10-13;3;8812.43
134247;2014-10-14;3;8825.20
134248;2014-10-15;3;8571.95
134249;2014-10-16;3;8582.90
134250;2014-10-17;3;8850.27
134251;2014-10-20;3;8717.76
134252;2014-10-21;3;8886.95
134253;2014-10-22;3;8940.14
134254;2014-10-23;3;9047.31
134255;2014-10-24;3;8987.79
134256;2014-10-27;3;8902.61
134257;2014-10-28;3;9068.19
134258;2014-10-29;3;9082.81
134259;2014-10-30;3;9114.84
134260;2014-10-31;3;9326.87
134261;2014-11-03;3;9251.70
134262;2014-11-04;3;9166.46
134263;2014-11-05;3;9315.48
134264;2014-11-06;3;9377.41
134265;2014-11-07;3;9291.83
134266;2014-11-10;3;9351.87
134267;2014-11-11;3;9369.03
134268;2014-11-12;3;9210.95
134269;2014-11-13;3;9248.51
134270;2014-11-14;3;9252.94
134271;2014-11-17;3;9306.35
134272;2014-11-18;3;9456.53
134273;2014-11-19;3;9472.79
134274;2014-11-20;3;9483.96
134275;2014-11-21;3;9732.54
134276;2014-11-24;3;9785.54
134277;2014-11-25;3;9861.20
134278;2014-11-26;3;9915.56
134279;2014-11-27;3;9974.87
134280;2014-11-28;3;9980.85
134281;2014-12-01;3;9963.51
134282;2014-12-02;3;9934.08
134283;2014-12-03;3;9971.79
134284;2014-12-04;3;9851.35
134285;2014-12-05;3;10087.12
134286;2014-12-08;3;10014.99
134287;2014-12-09;3;9793.70
134288;2014-12-10;3;9799.73
134289;2014-12-11;3;9862.53
134290;2014-12-12;3;9594.73
134291;2014-12-15;3;9334.01
134292;2014-12-16;3;9563.89
134293;2014-12-17;3;9544.43
134294;2014-12-18;3;9811.06
134295;2014-12-19;3;9786.95
134296;2014-12-22;3;9865.76
134297;2014-12-23;3;9922.11
134298;2014-12-29;3;9927.12
134299;2014-12-30;3;9805.54
134300;2015-01-02;3;9764.73
134301;2015-01-05;3;9473.16
134302;2015-01-06;3;9469.66
134303;2015-01-07;3;9518.18
134304;2015-01-08;3;9837.61
134305;2015-01-09;3;9648.50
134306;2015-01-12;3;9781.90
134307;2015-01-13;3;9941.00
134308;2015-01-14;3;9817.08
134309;2015-01-15;3;10032.61
134310;2015-01-16;3;10167.77
134311;2015-01-19;3;10242.35
134312;2015-01-20;3;10257.12
134313;2015-01-21;3;10299.23
134314;2015-01-22;3;10435.62
134315;2015-01-23;3;10649.58
134316;2015-01-26;3;10798.33
134317;2015-01-27;3;10628.58
134318;2015-01-28;3;10710.97
134319;2015-01-29;3;10737.87
134320;2015-01-30;3;10694.32
134321;2015-02-02;3;10828.01
134322;2015-02-03;3;10890.95
134323;2015-02-04;3;10911.32
134324;2015-02-05;3;10905.41
134325;2015-02-06;3;10846.39
134326;2015-02-09;3;10663.51
134327;2015-02-10;3;10753.83
134328;2015-02-11;3;10752.11
134329;2015-02-12;3;10919.65
134330;2015-02-13;3;10963.40
134331;2015-02-16;3;10923.23
134332;2015-02-17;3;10895.62
134333;2015-02-18;3;10961.00
134334;2015-02-19;3;11001.94
134335;2015-02-20;3;11050.64
134336;2015-02-23;3;11130.92
134337;2015-02-24;3;11205.74
134338;2015-02-25;3;11210.27
134339;2015-02-26;3;11327.19
134340;2015-02-27;3;11401.66
134341;2015-03-02;3;11410.36
134342;2015-03-03;3;11280.36
134343;2015-03-04;3;11390.38
134344;2015-03-05;3;11504.01
134345;2015-03-06;3;11550.97
134346;2015-03-09;3;11582.11
134347;2015-03-10;3;11500.38
134348;2015-03-11;3;11805.99
134349;2015-03-12;3;11799.39
134350;2015-03-13;3;11901.61
134351;2015-03-16;3;12167.72
134352;2015-03-17;3;11980.85
134353;2015-03-18;3;11922.77
134354;2015-03-19;3;11899.40
134355;2015-03-20;3;12039.37
134356;2015-03-23;3;11895.84
134357;2015-03-24;3;12005.69
134358;2015-03-25;3;11865.32
134359;2015-03-26;3;11843.68
134360;2015-03-27;3;11868.33
134361;2015-03-30;3;12086.01
134362;2015-03-31;3;11966.17
134363;2015-04-01;3;12001.38
134364;2015-04-02;3;11967.39
134365;2015-04-07;3;12123.52
134366;2015-04-08;3;12035.86
134367;2015-04-09;3;12166.44
134368;2015-04-10;3;12374.73
134369;2015-04-13;3;12338.73
134370;2015-04-14;3;12227.60
134371;2015-04-15;3;12231.34
134372;2015-04-16;3;11998.86
134373;2015-04-17;3;11688.70
134374;2015-04-20;3;11891.91
134375;2015-04-21;3;11939.58
134376;2015-04-22;3;11867.37
134377;2015-04-23;3;11723.58
134378;2015-04-24;3;11810.85
134379;2015-04-27;3;12039.16
134380;2015-04-28;3;11811.66
134381;2015-04-29;3;11432.72
134382;2015-04-30;3;11454.38
134383;2015-05-04;3;11619.85
134384;2015-05-05;3;11327.68
134385;2015-05-06;3;11350.15
134386;2015-05-07;3;11407.97
134387;2015-05-08;3;11709.73
134388;2015-05-11;3;11673.35
134389;2015-05-12;3;11472.41
134390;2015-05-13;3;11351.46
134391;2015-05-14;3;11559.82
134392;2015-05-15;3;11447.03
134393;2015-05-18;3;11594.28
134394;2015-05-19;3;11853.33
134395;2015-05-20;3;11848.47
134396;2015-05-21;3;11864.59
134397;2015-05-22;3;11815.01
134398;2015-05-26;3;11625.13
134399;2015-05-27;3;11771.13
134400;2015-05-28;3;11677.57
134401;2015-05-29;3;11413.82
134402;2015-06-01;3;11436.05
134403;2015-06-02;3;11328.80
134404;2015-06-03;3;11419.62
134405;2015-06-04;3;11340.60
134406;2015-06-05;3;11197.15
134407;2015-06-08;3;11064.92
134408;2015-06-09;3;11001.29
134409;2015-06-10;3;11265.39
134410;2015-06-11;3;11332.78
134411;2015-06-12;3;11196.49
134412;2015-06-15;3;10984.97
134413;2015-06-16;3;11044.01
134414;2015-06-17;3;10978.01
134415;2015-06-18;3;11100.30
134416;2015-06-19;3;11040.10
134417;2015-06-22;3;11460.50
134418;2015-06-23;3;11542.54
134419;2015-06-24;3;11471.26
134420;2015-06-25;3;11473.13
134421;2015-06-26;3;11492.43
134422;2015-06-29;3;11083.20
134423;2015-06-30;3;10944.97
134424;2015-07-01;3;11180.50
134425;2015-07-02;3;11099.35
134426;2015-07-03;3;11058.39
134427;2015-07-06;3;10890.63
134428;2015-07-07;3;10676.78
134429;2015-07-08;3;10747.30
134430;2015-07-09;3;10996.41
134431;2015-07-10;3;11315.63
134432;2015-07-13;3;11484.38
134433;2015-07-14;3;11516.90
134434;2015-07-15;3;11539.66
134435;2015-07-16;3;11716.76
134436;2015-07-17;3;11673.42
134437;2015-07-20;3;11735.72
134438;2015-07-21;3;11604.80
134439;2015-07-22;3;11520.67
134440;2015-07-23;3;11512.11
134441;2015-07-24;3;11347.45
134442;2015-07-27;3;11056.40
134443;2015-07-28;3;11173.91
134444;2015-07-29;3;11211.85
134445;2015-07-30;3;11257.15
